14759647,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759648,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759649,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759650,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759651,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759652,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759653,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759654,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759655,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759656,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759657,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759658,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759659,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759660,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759661,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759662,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759663,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759664,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759665,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759666,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759667,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759668,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759669,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759670,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759671,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759672,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759673,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759674,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,834
14759675,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759676,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759677,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759678,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759679,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759680,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759681,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759682,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759683,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759684,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759685,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759686,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759687,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759688,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759689,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759690,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759691,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759692,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759693,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759694,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759695,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759696,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759697,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759698,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759699,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759700,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759701,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759702,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759703,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759704,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759705,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759706,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759707,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759708,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759709,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759710,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759711,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759712,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759713,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759714,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759715,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759716,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759717,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759718,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759719,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759720,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759721,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759722,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759723,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759724,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759725,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759726,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759727,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759728,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759729,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759730,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759731,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759732,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759733,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759734,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759735,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759736,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759737,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759738,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759739,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759740,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759741,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759742,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759743,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759744,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759745,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759746,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759747,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759748,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759749,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759750,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759751,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759752,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759753,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759754,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759755,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759756,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759757,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759758,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759759,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759760,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759761,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759762,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759763,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759764,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759765,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759766,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759767,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759768,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759769,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759770,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759771,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759772,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759773,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759774,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759775,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759776,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759777,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759778,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759779,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759780,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759781,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759782,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759783,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759784,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759785,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759786,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759787,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759788,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759789,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759790,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759791,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759792,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759793,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759794,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759795,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759796,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759797,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759798,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759799,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759800,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759801,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759802,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759803,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759804,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759805,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759806,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759807,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759808,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759809,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759810,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759811,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759812,F,...,...,...,...,...,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759813,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759814,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759815,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759816,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759817,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759818,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759819,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759820,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759821,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759822,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759823,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759824,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759825,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759826,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759827,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759828,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759829,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759830,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759831,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759832,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759833,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759834,F,...,030,...,...,...,...,...,...,048,054,055,...,...,...,...,...,301,...,...,...,...
14759835,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
